num_samples,voting_threshold,rounds,input_size,hidden_sizes,first_dropout,middle_dropout,last_dropout,weight_decay,last_non_linearity,middle_non_linearity,non_linearity,input_transform,lr,lr_alpha,lr_steps,input_size_freq,uncertainty_weights,compression,compression_parameter,seed,output_size,batch_size,model_avg_auc_pr,model_avg_logloss,TN,FP,FN,TP,accuracy,precision,recall
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,18,309,1298,0.5585776272938151,0.7264681571305021,50,0,49,1,0.51,1.0,0.02
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,19,309,1298,0.5585799815401616,0.7262745219037181,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,20,309,1298,0.5584875523198248,0.7262062453533825,50,0,48,2,0.52,1.0,0.04
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,21,309,1298,0.5585875900746912,0.7264321061473236,50,0,47,3,0.53,1.0,0.06
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,22,309,1298,0.558333066602233,0.7264844058609258,50,0,49,1,0.51,1.0,0.02
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,23,309,1298,0.5585644353742418,0.7261105913228874,50,0,47,3,0.53,1.0,0.06
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,24,309,1298,0.5583948290195562,0.726322370126789,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,25,309,1298,0.5583923742954908,0.7263189186950841,49,1,49,1,0.5,0.5,0.02
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,26,309,1298,0.558272229127514,0.7261794084487184,50,0,48,2,0.52,1.0,0.04
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,27,309,1298,0.5586295674904038,0.7260860834574949,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,28,309,1298,0.5588663190052371,0.7262918133884231,50,0,48,2,0.52,1.0,0.04
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,29,309,1298,0.55870430272226,0.7263665791643346,50,0,49,1,0.51,1.0,0.02
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,30,309,1298,0.5584262414745098,0.7259334803001574,50,0,48,2,0.52,1.0,0.04
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,31,309,1298,0.557790094929268,0.7258576739016955,50,0,46,4,0.54,1.0,0.08
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,32,309,1298,0.5586439238344012,0.7264550047361815,50,0,47,3,0.53,1.0,0.06
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,33,309,1298,0.5584196651278257,0.7262731186787099,50,0,49,1,0.51,1.0,0.02
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,34,309,1298,0.5584498592842205,0.726486528481459,50,0,49,1,0.51,1.0,0.02
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,35,309,1298,0.5588473165101847,0.7264385283925069,50,0,48,2,0.52,1.0,0.04
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,36,309,1298,0.5586886469734716,0.7263061243641302,50,0,48,2,0.52,1.0,0.04
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,37,309,1298,0.5587187695167861,0.7258236776202065,50,0,47,3,0.53,1.0,0.06
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,38,309,1298,0.5589504386756831,0.7260928132317817,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,39,309,1298,0.558513955585293,0.7263318017108114,50,0,48,2,0.52,1.0,0.04
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,40,309,1298,0.5583099964969991,0.7261459630047293,50,0,49,1,0.51,1.0,0.02
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,41,309,1298,0.5586079455267003,0.7262856091854726,50,0,46,4,0.54,1.0,0.08
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,42,309,1298,0.5587377909610076,0.7261412975509376,50,0,47,3,0.53,1.0,0.06
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,43,309,1298,0.5588937711802223,0.7262277429640837,50,0,48,2,0.52,1.0,0.04
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,44,309,1298,0.5586561097076082,0.7265020565674052,50,0,47,3,0.53,1.0,0.06
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,45,309,1298,0.5586984065536471,0.7264137230864156,50,0,48,2,0.52,1.0,0.04
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,46,309,1298,0.5584565221457426,0.7261936719530452,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,47,309,1298,0.558177800232283,0.7265435716154008,50,0,47,3,0.53,1.0,0.06
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,48,309,1298,0.5587494013417796,0.7264375562219414,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,49,309,1298,0.5588583303266048,0.7263239137634927,50,0,49,1,0.51,1.0,0.02
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,0,309,1298,0.5527503739657768,0.7220561303274322,46,4,37,13,0.59,0.7647058823529411,0.26
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,1,309,1298,0.5528468288846963,0.7236636872270791,47,3,42,8,0.55,0.7272727272727273,0.16
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,2,309,1298,0.5532871293051896,0.7233551165494768,47,3,41,9,0.56,0.75,0.18
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,3,309,1298,0.553038433983665,0.7236077301346441,48,2,44,6,0.54,0.75,0.12
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,4,309,1298,0.5531277279678829,0.7232637198950761,47,3,39,11,0.58,0.7857142857142857,0.22
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,5,309,1298,0.5530384749436532,0.7235332855123359,46,4,33,17,0.63,0.8095238095238095,0.34
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,6,309,1298,0.5529080630571013,0.7236500940120469,48,2,42,8,0.56,0.8,0.16
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,7,309,1298,0.5528970041444671,0.7237402142687988,42,8,41,9,0.51,0.5294117647058824,0.18
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,8,309,1298,0.5529810953395519,0.7236992308255588,45,5,34,16,0.61,0.7619047619047619,0.32
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,9,309,1298,0.5533248303938205,0.7236509807859008,48,2,41,9,0.57,0.8181818181818182,0.18
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,10,309,1298,0.5528282286652593,0.7238153488107814,47,3,38,12,0.59,0.8,0.24
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,11,309,1298,0.5528858604295717,0.7233341458602095,46,4,41,9,0.55,0.6923076923076923,0.18
